usda_id,symbol,scientific_name,common_name,family,drought_tolerance,moisture_use,shade_tolerance,salinity_tolerance,anaerobic_tolerance,fire_tolerance,ph_minimum,ph_maximum,precipitation_minimum,precipitation_maximum,temperature_minimum_degf,frost_free_days_minimum,toxicity,active_growth_period,adapted_to_coarse_textured_soils,adapted_to_fine_textured_soils,adapted_to_medium_textured_soils,after_harvest_regrowth_rate,berry_nut_seed_product,bloat,bloom_period,c:n_ratio,caco3_tolerance,christmas_tree_product,cold_stratification_required,commercial_availability,coppice_potential,fall_conspicuous,fertility_requirement,fire_resistant,flower_color,flower_conspicuous,fodder_product,foliage_color,foliage_porosity_summer,foliage_porosity_winter,foliage_texture,fruit_seed_abundance,fruit_seed_color,fruit_seed_conspicuous,fruit_seed_period_begin,fruit_seed_period_end,fruit_seed_persistence,fuelwood_product,growth_form,growth_rate,hedge_tolerance,height_at_20_years_maximum_feet,height_mature_feet,known_allelopath,leaf_retention,lifespan,low_growing_grass,lumber_product,naval_store_product,nitrogen_fixation,nursery_stock_product,palatable_browse_animal,palatable_graze_animal,palatable_human,planting_density_per_acre_maximum,planting_density_per_acre_minimum,post_product,propagated_by_bare_root,propagated_by_bulb,propagated_by_container,propagated_by_corm,propagated_by_cuttings,propagated_by_seed,propagated_by_sod,propagated_by_sprigs,propagated_by_tubers,protein_potential,pulpwood_product,resprout_ability,root_depth_minimum_inches,seed_per_pound,seed_spread_rate,seedling_vigor,shape_and_orientation,small_grain,vegetative_spread_rate,veneer_product
68475,HYGE,Hypericum gentianoides,orangegrass,Clusiaceae,Medium,Low,Medium,None,None,None,4.6,7.0,30,55,47,100,None,"Spring, Summer, Fall",Yes,No,Yes,,No,None,Late Spring,Medium,Low,No,No,No Known Source,No,No,Low,No,Yellow,Yes,No,Green,Porous,Porous,Fine,High,Black,No,Summer,Fall,No,,Single Crown,Rapid,None,,2.0,No,No,,No,No,No,None,No,,,No,7000,4800,No,No,No,No,No,No,No,No,Yes,No,,No,No,6,,Moderate,Medium,Erect,No,None,No
28744,HYHI2,Hypoxis hirsuta,common goldstar,Liliaceae,Medium,Medium,Medium,None,Medium,High,5.2,7.3,18,55,-33,120,None,Spring,No,Yes,Yes,Slow,No,None,Early Spring,Medium,Medium,No,No,Routinely Available,No,No,Medium,No,Yellow,Yes,No,Green,Porous,Porous,Coarse,Low,Black,No,Spring,Summer,No,,Single Crown,Moderate,None,,0.8,No,No,Moderate,No,No,No,None,No,,,No,11000,4800,No,No,No,No,Yes,No,Yes,No,No,No,,No,No,7,,Slow,Medium,Erect,No,Slow,No
68472,HYGA,Hypericum galioides,bedstraw St. Johnswort,Clusiaceae,None,High,High,Low,Low,Medium,4.6,7.2,32,55,-3,220,None,Spring and Summer,No,No,Yes,,No,None,Early Summer,Medium,Low,No,No,Routinely Available,No,No,Medium,No,Yellow,Yes,No,Green,Moderate,Porous,Coarse,Medium,Brown,No,Summer,Summer,No,,Multiple Stem,Moderate,None,2,2.5,No,No,Short,No,No,No,None,No,,,No,2700,1200,No,Yes,No,Yes,No,No,No,No,No,No,,No,Yes,10,,Slow,Low,Semi-Erect,No,None,No
36799,HYMO,Hymenoclea monogyra,singlewhorl burrobrush,Asteraceae,High,,,,Medium,Medium,6.1,7.9,4,80,27,207,,,Yes,No,Yes,,No,None,Spring,High,,No,No,,No,No,,No,White,No,No,Green,,,Coarse,,White,No,Spring,Fall,No,,,,,8,2.0,No,No,Short,No,No,No,None,No,,,No,1280,320,No,No,No,No,No,No,No,No,No,No,,No,No,12,,Moderate,,Erect,No,,No
88406,HYMA7,Hydrangea macrophylla,French hydrangea,Hydrangeaceae,Medium,Low,Low,None,None,None,4.5,8.0,35,55,-13,145,None,Spring and Summer,Yes,Yes,Yes,,No,None,Indeterminate,High,None,No,Yes,Routinely Available,No,No,Medium,No,Blue,Yes,No,Green,Moderate,Porous,Coarse,,,No,Summer,Fall,No,,Multiple Stem,Rapid,Medium,4,4.0,No,No,Moderate,No,No,No,None,Yes,Low,,No,2700,1700,No,Yes,No,Yes,No,Yes,No,No,No,No,Low,No,Yes,12,,,,Semi-Erect,No,None,No
68509,HYMU,Hypericum mutilum,dwarf St. Johnswort,Clusiaceae,None,Medium,Medium,None,Medium,Low,4.6,7.2,30,55,-23,140,None,Summer,No,Yes,Yes,Slow,No,None,Mid Summer,Medium,Low,No,No,No Known Source,No,No,Medium,No,Yellow,No,No,Green,Porous,Porous,Medium,Medium,Brown,No,Summer,Fall,No,,Single Crown,Moderate,None,,2.6,No,No,Short,No,No,No,None,No,,,No,7000,4800,No,No,No,No,No,No,No,No,Yes,No,,No,No,8,,Slow,Medium,Semi-Erect,No,None,No
28712,HYLI,Hymenocallis liriosme,spring spiderlily,Liliaceae,Low,Medium,High,None,Medium,Medium,5.5,9.0,30,60,3,200,None,Spring,No,Yes,Yes,,No,None,Mid Spring,Medium,Medium,No,No,Routinely Available,No,No,Medium,No,White,Yes,No,Green,Porous,Porous,Coarse,Medium,Green,No,Spring,Summer,No,,Bunch,Rapid,None,,3.0,No,No,Long,No,No,No,None,No,,Low,No,10912,3450,No,No,Yes,No,No,No,Yes,No,No,No,,No,No,12,,Slow,Medium,Erect,No,None,No
53371,HYOC,Hydrophyllum occidentale,western waterleaf,Hydrophyllaceae,Medium,Medium,Low,None,Medium,Low,6.2,7.5,10,24,-18,120,None,Spring and Summer,No,No,Yes,,No,None,Late Spring,High,Low,No,Yes,No Known Source,No,No,Low,No,White,Yes,No,Dark Green,Porous,Porous,Coarse,Medium,Brown,No,Spring,Summer,No,,Single Crown,Moderate,None,,1.5,No,No,Short,No,No,No,None,No,Low,Low,No,2700,1700,No,No,No,Yes,No,No,Yes,No,No,No,Low,No,No,14,750000,Slow,Low,Semi-Erect,No,None,No
88408,HYQU3,Hydrangea quercifolia,oakleaf hydrangea,Hydrangeaceae,Medium,Medium,High,None,None,Medium,4.6,7.5,32,60,-3,165,None,Spring and Summer,Yes,Yes,Yes,,No,None,Late Spring,High,Medium,No,No,No Known Source,No,Yes,Medium,No,White,Yes,No,Green,Moderate,Porous,Coarse,Medium,Brown,No,Summer,Fall,Yes,,Multiple Stem,Rapid,Medium,6,6.0,No,No,Moderate,No,No,No,None,Yes,,,No,1700,1200,No,Yes,No,Yes,No,Yes,Yes,No,No,No,,No,Yes,14,,Slow,Medium,Semi-Erect,No,None,No
68525,HYPU,Hypericum punctatum,spotted St. Johnswort,Clusiaceae,Low,Medium,Low,None,Medium,Medium,4.6,7.0,32,55,-33,95,None,Summer,Yes,Yes,Yes,Slow,No,None,Early Summer,Medium,Low,No,Yes,No Known Source,No,No,Medium,No,Yellow,Yes,No,Green,Moderate,Porous,Coarse,Medium,Brown,No,Summer,Summer,No,,Single Crown,Moderate,None,,3.0,No,No,Moderate,No,No,No,None,No,,,No,7000,4800,No,No,No,No,No,No,No,No,Yes,No,,No,No,10,,Slow,Medium,Erect,No,None,No
53350,HYQU,Hydrolea quadrivalvis,waterpod,Hydrophyllaceae,Medium,High,High,None,High,Low,5.7,8.3,35,50,12,200,None,Summer,Yes,Yes,Yes,Slow,No,None,Indeterminate,,Medium,No,No,No Known Source,No,No,Medium,No,Blue,No,No,Green,Porous,Porous,Medium,Medium,Brown,No,Summer,Fall,No,,Single Crown,Slow,None,,1.5,No,No,Moderate,No,No,No,None,No,,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,,No,No,14,2250000,Moderate,Medium,Erect,No,None,No
28720,HYOCO,Hymenocallis occidentalis var. occidentalis,northern spiderlily,Liliaceae,Low,High,Medium,None,Medium,High,5.0,7.0,32,55,-3,175,None,Spring and Summer,Yes,Yes,Yes,Slow,No,None,Mid Summer,Medium,Medium,No,No,Routinely Available,No,No,Medium,No,White,Yes,No,Green,Porous,Porous,Medium,Low,Brown,No,Summer,Fall,No,,Single Crown,Moderate,None,,2.0,No,No,Moderate,No,No,No,None,Yes,,,No,4800,1200,No,No,Yes,No,No,No,Yes,No,No,No,,No,No,10,,Slow,Low,Semi-Erect,No,Slow,No
68521,HYPR,Hypericum prolificum,shrubby St. Johnswort,Clusiaceae,Low,High,Medium,None,Medium,Low,4.6,7.2,30,55,-28,100,None,Spring and Summer,Yes,Yes,Yes,,No,None,Late Spring,High,Low,No,No,No Known Source,No,No,Medium,No,Yellow,Yes,No,Green,Moderate,Porous,Medium,Medium,Brown,No,Summer,Summer,No,,Single Crown,Moderate,None,,3.2,No,No,Moderate,No,No,No,None,No,,,No,7000,4800,No,No,No,No,No,No,No,No,Yes,No,,No,No,10,,Moderate,Medium,Erect,No,None,No
74908,ILAM2,Ilex amelanchier,sarvis holly,Aquifoliaceae,Medium,Medium,Low,None,Low,Medium,3.5,6.5,45,60,12,200,Slight,Spring,Yes,No,Yes,,No,None,Mid Spring,,Low,No,No,Routinely Available,No,No,Low,No,Yellow,No,No,Green,Dense,Moderate,Medium,Medium,Red,Yes,Summer,Fall,Yes,,Multiple Stem,Slow,Medium,16,16.0,No,No,Long,No,No,No,None,No,Medium,Medium,No,3450,1746,No,Yes,No,Yes,No,No,Yes,No,No,No,,No,Yes,12,,Slow,Medium,Erect,No,None,No
74913,ILCA,Ilex cassine,dahoon,Aquifoliaceae,Low,High,Low,Low,High,High,3.5,6.5,45,65,12,200,Slight,Spring and Summer,Yes,Yes,Yes,,No,None,Spring,,Low,No,No,Routinely Available,Yes,No,Low,No,Yellow,No,No,Dark Green,Dense,Dense,Medium,High,Red,Yes,Summer,Fall,Yes,,Single Stem,Moderate,Medium,26,26.0,No,Yes,Short,No,No,No,None,No,Low,Low,No,3450,1746,No,Yes,No,Yes,No,No,Yes,No,No,No,,No,Yes,12,,Slow,Low,Erect,No,Moderate,No
74916,ILCO,Ilex coriacea,large gallberry,Aquifoliaceae,Low,High,Low,None,High,None,5.5,6.7,30,70,7,200,None,Spring and Summer,No,Yes,Yes,,No,None,Late Spring,High,None,No,Yes,Routinely Available,Yes,Yes,Medium,Yes,White,No,No,Dark Green,Dense,Dense,Medium,High,Black,Yes,Summer,Fall,Yes,,Thicket Forming,Moderate,High,12,12.0,No,Yes,Moderate,No,No,No,None,Yes,,,No,1200,700,No,Yes,No,Yes,No,Yes,Yes,No,No,No,,No,Yes,16,110000,Slow,Medium,Erect,No,,No
74920,ILCO80,Ilex cornuta,Chinese holly,Aquifoliaceae,Medium,Medium,High,Low,None,None,4.5,5.5,26,60,-23,160,None,Spring and Summer,Yes,No,Yes,,No,None,Early Spring,High,None,No,Yes,Routinely Available,Yes,Yes,Medium,No,White,No,No,Green,Moderate,Moderate,Coarse,Medium,Red,Yes,Spring,Fall,Yes,,Multiple Stem,Moderate,Low,8,8.0,No,Yes,Moderate,No,No,No,None,Yes,Low,Low,No,2700,700,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Low,No,No,18,31000,None,Low,Irregular,No,None,No
63208,IBSE,Iberis sempervirens,evergreen candytuft,Brassicaceae,Medium,Medium,Medium,None,None,High,5.8,7.3,32,65,-33,100,None,Spring and Summer,Yes,No,Yes,,No,None,Early Summer,High,None,No,No,Routinely Available,No,Yes,Medium,Yes,White,Yes,No,Green,Dense,Dense,Fine,Low,Brown,No,Summer,Summer,No,,Stoloniferous,Moderate,None,,1.0,No,Yes,Moderate,No,No,No,None,Yes,Low,,No,4800,2700,No,No,No,Yes,No,Yes,No,No,Yes,No,Low,No,Yes,8,,None,Low,Prostrate,No,Moderate,No
74958,ILOP,Ilex opaca,American holly,Aquifoliaceae,Medium,Medium,Low,Medium,Low,Low,4.5,7.0,40,80,-20,140,None,Spring and Summer,Yes,No,Yes,,Yes,None,Mid Spring,High,Low,Yes,Yes,Routinely Available,No,Yes,Medium,No,Yellow,No,No,Green,Dense,Dense,Coarse,Low,Red,Yes,Summer,Fall,Yes,Medium,Single Stem,Slow,Medium,20,40.0,No,Yes,Moderate,No,No,No,None,Yes,Low,Low,No,800,300,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Low,Yes,Yes,30,28430,Slow,Low,Erect,No,None,Yes
66078,ILRI,Iliamna rivularis,streambank wild hollyhock,Malvaceae,Low,Medium,Medium,None,Medium,Low,6.0,8.5,16,55,-33,90,None,Spring and Summer,No,No,Yes,Slow,No,None,Early Summer,High,Low,No,Yes,Contracting Only,No,No,High,No,Red,Yes,No,Green,Moderate,Porous,Coarse,Medium,Brown,No,Summer,Summer,No,,Multiple Stem,Moderate,None,,6.0,No,No,Long,No,No,No,None,No,,,No,,,No,No,No,No,No,No,Yes,No,No,No,,No,No,16,130000,Slow,Medium,Erect,No,None,No
74928,ILGL,Ilex glabra,inkberry,Aquifoliaceae,Low,High,High,Medium,High,Low,4.5,7.0,32,60,-13,165,None,Summer and Fall,Yes,Yes,Yes,,No,None,Spring,High,Medium,No,Yes,Routinely Available,No,No,Medium,Yes,White,No,No,Green,Moderate,Porous,Coarse,Medium,Black,Yes,Summer,Fall,Yes,,Multiple Stem,Slow,Medium,5,8.0,No,Yes,Long,No,No,No,None,Yes,Low,Low,No,2700,1200,No,Yes,No,Yes,No,No,Yes,No,No,No,Low,No,No,16,29000,Slow,Low,Erect,No,None,No
74925,ILDE,Ilex decidua,possumhaw,Aquifoliaceae,Medium,Medium,Low,None,Medium,High,3.5,6.5,30,60,-18,160,Slight,Spring and Summer,Yes,Yes,Yes,,No,None,Spring,,Low,No,No,Routinely Available,Yes,No,Low,No,Yellow,No,No,Dark Green,Dense,Moderate,Medium,High,Red,Yes,Summer,Fall,Yes,,Multiple Stem,Rapid,Medium,33,33.0,No,No,Moderate,No,No,No,None,Yes,High,High,No,3450,1746,No,Yes,No,Yes,No,No,Yes,No,No,No,,No,Yes,12,,Rapid,High,Erect,No,Moderate,No
74922,ILCR2,Ilex crenata,Japanese holly,Aquifoliaceae,Medium,Medium,Low,None,None,None,4.5,5.5,35,55,-13,160,None,Spring and Summer,Yes,No,Yes,,No,None,Mid Spring,High,None,No,Yes,Routinely Available,Yes,No,Medium,No,Yellow,No,No,Dark Green,Dense,Dense,Fine,Medium,Black,Yes,Spring,Summer,No,,Multiple Stem,Slow,Medium,4,10.0,No,Yes,Long,No,No,No,None,Yes,,,No,1800,1100,No,Yes,No,Yes,No,Yes,No,No,No,No,,No,Yes,10,29000,None,Low,Decumbent,No,None,No
74982,ILVO,Ilex vomitoria,yaupon,Aquifoliaceae,High,Low,Medium,Medium,None,Low,4.5,7.0,36,55,7,200,None,Spring and Summer,Yes,No,Yes,,No,None,Mid Spring,High,Low,No,Yes,Routinely Available,Yes,Yes,Low,No,White,No,No,Green,Moderate,Moderate,Coarse,Medium,Red,Yes,,,Yes,,Multiple Stem,Slow,Low,20,25.0,No,Yes,Long,No,No,No,None,Yes,Low,Low,No,1200,680,No,Yes,No,Yes,No,No,Yes,No,No,No,Low,No,Yes,20,37800,Slow,Low,Erect,No,None,No
83653,IMPA,Impatiens pallida,pale touch-me-not,Balsaminaceae,Low,Medium,Low,None,Low,Medium,6.8,7.4,28,50,32,110,None,Summer,Yes,Yes,Yes,Slow,No,None,Indeterminate,,High,No,No,Routinely Available,No,No,Medium,No,Yellow,No,No,Green,Moderate,Porous,Medium,High,Brown,No,Summer,Fall,No,,Single Crown,Rapid,None,,8.2,No,No,,No,No,No,None,No,,,No,,,No,No,No,No,No,No,Yes,No,No,No,,No,No,14,700000,Slow,High,Erect,No,None,No
83642,IMCA,Impatiens capensis,jewelweed,Balsaminaceae,Low,Medium,Low,None,Low,Medium,6.4,7.4,14,50,32,95,None,Summer,Yes,Yes,Yes,Slow,No,None,Indeterminate,,Low,No,No,Routinely Available,No,No,Medium,No,Yellow,No,No,Green,Moderate,Porous,Medium,Medium,Brown,No,Summer,Fall,No,,Single Crown,Rapid,None,,4.9,No,No,,No,No,No,None,No,,,No,,,No,No,No,No,No,No,Yes,No,No,No,,No,No,14,700000,Slow,High,Erect,No,None,No
79561,INHI,Indigofera hirsuta,hairy indigo,Fabaceae,Medium,Medium,High,Low,None,None,5.0,8.0,30,105,17,110,None,Spring and Summer,No,Yes,Yes,Moderate,No,Low,Late Summer,Low,None,No,No,No Known Source,No,No,Low,No,Purple,Yes,No,Green,Porous,Porous,Fine,Medium,Brown,No,Fall,Winter,Yes,,Bunch,Moderate,None,,5.0,No,No,,No,No,No,Medium,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,8,198080,Moderate,Medium,Erect,No,None,No
74975,ILVE,Ilex verticillata,common winterberry,Aquifoliaceae,Low,High,Medium,None,Low,Low,4.5,7.5,35,60,-33,140,None,Spring and Summer,No,Yes,Yes,,No,None,Late Spring,High,Low,No,Yes,Routinely Available,No,Yes,Medium,No,White,No,No,Green,Dense,Moderate,Coarse,High,Red,Yes,Summer,Fall,Yes,,Multiple Stem,Moderate,Low,6,9.0,No,No,Moderate,No,No,No,None,Yes,Low,Low,No,2700,700,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Low,No,Yes,16,92000,Slow,Low,Climbing,No,None,No
27423,IRBR,Iris bracteata,Siskiyou iris,Iridaceae,Medium,Medium,Low,None,Low,Low,6.0,8.0,16,60,-18,110,None,Spring and Summer,Yes,No,Yes,Slow,No,None,Late Spring,Medium,Medium,No,No,Contracting Only,No,No,Medium,No,Yellow,Yes,No,Yellow-Green,Porous,Porous,Medium,Low,Brown,No,Spring,Summer,No,,Single Crown,Moderate,None,,1.0,No,No,Moderate,No,No,No,None,No,,,No,4800,2700,No,No,Yes,No,No,No,Yes,No,No,No,,No,No,12,,Slow,Low,Erect,No,Slow,No
53005,IPPE,Ipomoea pes-caprae,bayhops,Convolvulaceae,Medium,Medium,Medium,High,None,Medium,6.0,7.5,30,80,17,365,None,Year Round,Yes,No,Yes,,No,None,Indeterminate,Medium,High,No,No,Routinely Available,No,No,Medium,Yes,Red,Yes,No,Green,Dense,Dense,Medium,Medium,Green,No,Year Round,Year Round,Yes,,Single Stem,Moderate,Medium,,1.0,No,Yes,Long,No,No,No,None,No,,,No,40000,1000,No,Yes,No,Yes,No,No,Yes,No,No,No,,No,No,24,10000,Moderate,Medium,Prostrate,No,Moderate,No
54103,IPAGA3,Ipomopsis aggregata ssp. aggregata,scarlet gilia,Polemoniaceae,High,Low,High,Low,Low,None,7.0,8.5,10,15,-18,140,None,Summer,Yes,Yes,Yes,,No,None,Late Spring,High,High,No,No,Routinely Available,No,No,Low,No,Red,Yes,No,Green,Porous,Porous,Coarse,Medium,,Yes,Summer,Fall,No,,Single Stem,Rapid,None,,3.0,No,No,Moderate,No,No,No,None,Yes,Low,Low,No,25000,10000,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,6,450008,Moderate,High,Erect,No,None,No
79611,INLA,Inga laurina,sacky sac bean,Fabaceae,,,Low,,,,6.0,8.5,40,80,40,365,,Fall,Yes,No,Yes,,No,None,,,,No,No,,No,No,Medium,No,White,Yes,No,Green,Dense,Dense,Medium,,Green,Yes,Summer,Fall,Yes,,Single Crown,,Low,30,20.0,No,Yes,Short,No,Yes,No,Low,No,,,Yes,640,320,No,No,No,No,No,No,Yes,No,No,No,,No,No,36,,,,Rounded,No,,Yes
79616,INVE,Inga vera,river koko,Fabaceae,Low,Medium,,,,Medium,6.0,8.5,39,80,40,365,,Fall,Yes,No,No,,No,None,Summer,,Medium,No,No,,Yes,No,Medium,No,White,Yes,No,Green,Dense,Dense,Medium,,Brown,Yes,Spring,Winter,Yes,Low,Single Crown,Rapid,Low,50,47.0,No,Yes,Short,No,Yes,No,Low,No,,,Yes,640,320,Yes,No,No,No,No,No,Yes,No,No,No,,No,No,36,,Moderate,,,No,,Yes
88116,ITVI,Itea virginica,Virginia sweetspire,Grossulariaceae,Low,High,Low,None,High,Medium,4.0,7.5,30,60,-24,180,None,Spring,No,Yes,Yes,,No,None,Mid Spring,Medium,Medium,No,No,Routinely Available,No,No,Low,No,White,Yes,No,Green,Porous,Porous,Medium,Low,Brown,No,Summer,Fall,No,,Stoloniferous,Slow,None,10,10.0,No,No,Short,No,No,No,None,No,High,Medium,No,3450,1212,No,Yes,No,Yes,No,No,Yes,No,No,No,,No,No,14,,Slow,Medium,Erect,No,Slow,No
27594,IRTE,Iris tenax,toughleaf iris,Iridaceae,Medium,Medium,Low,None,Medium,Low,6.0,8.0,16,60,-13,120,None,Spring and Summer,Yes,No,Yes,Slow,No,None,Mid Spring,High,Medium,No,No,Contracting Only,No,No,Medium,No,Purple,Yes,No,Yellow-Green,Porous,Porous,Medium,Low,Brown,No,Spring,Summer,No,,Rhizomatous,Moderate,None,,1.5,No,No,Moderate,No,No,No,None,No,,,No,4800,2700,No,No,Yes,No,No,No,Yes,No,No,No,,No,No,12,,Slow,Low,Erect,No,Slow,No
27444,IRFU,Iris fulva,copper iris,Iridaceae,Low,High,Low,None,High,Medium,5.0,8.5,40,65,-24,180,None,Spring,No,Yes,Yes,,No,None,Mid Spring,Medium,High,No,No,Routinely Available,No,No,Medium,No,Red,Yes,No,Green,Moderate,Porous,Medium,High,Green,No,Spring,Summer,No,,Rhizomatous,Moderate,None,,3.3,No,No,Moderate,No,No,No,None,No,Medium,Medium,No,19360,2728,No,No,Yes,No,No,No,Yes,No,No,Yes,,No,No,16,,Slow,High,Erect,No,Moderate,No
27555,IRMI,Iris missouriensis,Rocky Mountain iris,Iridaceae,Low,High,Medium,None,High,High,7.0,8.5,24,35,-28,115,None,Summer,Yes,Yes,Yes,Rapid,No,None,Spring,High,High,No,No,Routinely Available,No,No,Low,No,Purple,Yes,No,Green,Porous,Porous,Medium,Medium,Black,Yes,Summer,Spring,No,,Colonizing,Rapid,Low,,1.0,No,No,Short,No,No,No,None,No,Low,Low,No,40000,1000,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Low,No,No,6,19958,Moderate,High,Erect,No,Rapid,No
27620,IRVI,Iris virginica,Virginia iris,Iridaceae,None,High,Low,None,High,None,4.8,7.3,45,65,12,200,None,Spring,No,Yes,Yes,,No,None,Spring,,Low,No,No,Routinely Available,No,No,Medium,No,Blue,Yes,No,Green,Porous,Porous,Coarse,Low,Black,No,Summer,Fall,No,,Rhizomatous,Moderate,None,,3.3,No,No,Moderate,No,No,No,None,Yes,Low,Low,No,10912,2728,No,No,Yes,No,No,No,Yes,No,No,No,,No,No,6,,Slow,Medium,Erect,No,Moderate,No
26541,JUAC,Juncus acuminatus,tapertip rush,Juncaceae,Low,High,Medium,None,High,High,4.4,7.2,16,55,-33,80,None,Spring and Summer,Yes,Yes,Yes,Slow,No,None,Spring,High,Medium,No,No,Routinely Available,No,No,Medium,No,Purple,No,Yes,Green,Porous,Porous,Medium,Medium,Brown,No,Summer,Summer,No,,Bunch,Moderate,None,,3.0,No,No,Moderate,No,No,No,None,No,Low,Low,No,2700,1700,No,Yes,No,No,No,No,Yes,No,Yes,No,Low,No,No,12,,Slow,Medium,Erect,No,None,No
88412,JAAM,Jamesia americana,fivepetal cliffbush,Hydrangeaceae,High,Medium,High,Low,None,None,7.0,8.5,9,24,-23,160,None,Spring and Summer,Yes,No,Yes,,No,None,Early Spring,High,High,No,No,Contracting Only,No,No,Low,Yes,White,Yes,No,Green,Moderate,Porous,Medium,Medium,Brown,Yes,Summer,Fall,No,,Multiple Stem,Moderate,High,3,6.0,No,No,Moderate,No,No,No,None,Yes,High,Medium,No,3000,1000,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Medium,No,Yes,6,60000,Slow,Medium,Irregular,No,,No
37002,IVFR,Iva frutescens,Jesuit's bark,Asteraceae,Low,High,High,High,High,Medium,5.0,5.7,35,65,2,200,None,Spring and Summer,Yes,Yes,Yes,,No,None,Late Summer,High,Medium,No,No,Routinely Available,No,No,Low,No,White,Yes,No,Green,Dense,Moderate,Coarse,High,White,No,Summer,Fall,Yes,,Multiple Stem,Moderate,Medium,9,9.0,No,No,Long,No,No,No,None,Yes,Low,Low,No,2700,1200,No,Yes,No,Yes,No,No,Yes,No,No,No,Low,No,Yes,16,800000,Moderate,Low,Vase,No,None,No
48923,JUAM,Justicia americana,American water-willow,Acanthaceae,Low,Medium,Low,None,High,Low,5.4,7.6,35,60,-28,140,None,Spring,Yes,Yes,Yes,,No,None,Late Spring,Medium,Medium,No,No,Routinely Available,No,No,Low,No,White,Yes,No,Dark Green,,,Fine,Medium,Brown,No,Spring,Fall,No,,Rhizomatous,Rapid,None,,2.5,No,No,,No,No,No,None,No,Medium,Medium,No,10912,3450,No,Yes,No,No,No,No,No,No,No,No,,No,No,10,350000,Moderate,High,Erect,No,Rapid,No
53081,JAOVS,Jacquemontia ovalifolia ssp. sandwicensis,oval-leaf clustervine,Convolvulaceae,High,Medium,Medium,Medium,None,Medium,6.0,7.5,25,35,50,365,None,Year Round,Yes,Yes,Yes,,No,None,Indeterminate,Medium,High,No,No,Routinely Available,No,No,Medium,No,Purple,Yes,No,Green,Moderate,Moderate,Medium,Medium,Brown,No,Year Round,Year Round,No,,Single Stem,Moderate,Medium,,0.5,No,Yes,Moderate,No,No,No,None,No,,,No,40000,1000,No,Yes,No,Yes,No,No,Yes,No,No,No,,No,No,24,115500,Moderate,Medium,Prostrate,No,Slow,No
26588,JUBI,Juncus biflorus,bog rush,Juncaceae,None,High,Low,Low,High,High,4.5,7.0,35,55,-18,145,None,"Spring, Summer, Fall",Yes,Yes,Yes,Slow,No,None,Spring,High,Low,No,No,No Known Source,No,No,Medium,No,Red,No,No,Green,Moderate,Porous,Coarse,Medium,Brown,No,Summer,Summer,Yes,,Rhizomatous,Rapid,None,,3.5,No,No,Moderate,No,No,No,None,No,Low,Low,No,2400,1700,No,Yes,No,No,No,No,Yes,No,Yes,No,Low,No,No,14,,Moderate,Medium,Erect,No,Slow,No
26586,JUAR4,Juncus articulatus,jointleaf rush,Juncaceae,Low,High,Medium,Low,High,High,4.8,7.5,18,40,-28,95,None,Spring and Summer,Yes,Yes,Yes,Slow,No,None,Early Summer,Medium,Medium,No,No,Routinely Available,No,No,Medium,No,Purple,No,No,Green,Porous,Porous,Fine,Low,Brown,No,Summer,Summer,No,,Rhizomatous,Moderate,None,,2.0,No,No,Moderate,No,No,No,None,No,Low,Medium,No,11000,4800,No,Yes,No,No,No,No,Yes,No,Yes,No,Low,No,No,8,,Slow,Low,Erect,No,Slow,No
26593,JUBI2,Juncus biglumis,twoflowered rush,Juncaceae,Low,High,Medium,None,High,High,5.0,7.5,12,20,-38,80,None,Summer and Fall,Yes,Yes,Yes,Slow,No,None,Summer,Medium,Medium,No,No,No Known Source,No,No,Medium,No,Purple,No,No,Green,Porous,Porous,Medium,Low,Brown,No,Summer,Fall,No,,Rhizomatous,Moderate,None,,1.0,No,No,Moderate,No,No,No,None,No,Low,Medium,No,11000,4800,No,Yes,No,No,No,No,Yes,No,Yes,No,Low,No,No,8,,Slow,Low,Erect,No,Slow,No
26572,JUARL,Juncus arcticus ssp. littoralis,mountain rush,Juncaceae,Low,High,Medium,High,High,High,6.0,9.0,,,-43,90,None,Spring and Summer,No,Yes,Yes,Moderate,No,None,Early Summer,Medium,Low,No,No,Routinely Available,No,No,Low,No,Brown,No,Yes,Green,Dense,Porous,Fine,High,Brown,No,Summer,Summer,No,,Rhizomatous,Rapid,None,,4.0,No,No,Long,No,No,No,None,No,Medium,Medium,No,,11000,No,No,No,No,No,No,Yes,No,Yes,No,Low,No,No,20,3000000,Slow,Medium,Erect,No,Rapid,No
